decade, abiealba, piceabie, fagusilv, pinusilv, querpetr, elevation, area
23, 0.874554, 9.12915, 111.644, 12.3597, 183.513, 935, 1.625
23, 0.362009, 4.84067, 180.911, 0, 107.184, 936, 1.3125
23, 0.781232, 3.10421, 159.04, 0, 149.144, 937, 1.6875
23, 1.27684, 7.82597, 73.5489, 6.77142, 226.88, 938, 1.5
23, 2.8018, 30.4578, 111.979, 0, 124.357, 939, 1.5
23, 2.99771, 22.4056, 167.753, 0.0256881, 121.958, 940, 1.375
23, 0.047348, 11.4273, 94.6965, 0.139258, 127.879, 941, 0.875
23, 0.163767, 5.8418, 193.854, 0, 76.5078, 942, 0.375
24, 0, 0, 274.496, 0, 0, 811, 0.0625
24, 0, 0, 47.2455, 0, 269.457, 813, 0.0625
24, 0, 17.1153, 216.329, 0, 0, 814, 0.0625
24, 0, 0, 0, 0, 521.394, 815, 0.0625
24, 0, 35.8255, 86.3404, 0, 143.337, 816, 0.125
24, 0, 4.81252, 11.775, 0, 261.872, 817, 0.0625
24, 0, 0, 150.244, 0, 132.379, 818, 0.125
24, 0, 0, 86.9954, 0, 260.323, 819, 0.125
24, 0, 0, 0, 0, 519.65, 820, 0.125
24, 0, 0.742198, 131.685, 0, 175.159, 821, 0.1875
24, 0.802305, 3.47811, 80.1316, 0, 131.121, 822, 0.125
24, 0, 3.85074, 216.904, 0, 65.5271, 823, 0.25
24, 0, 31.6573, 87.4451, 0, 259.057, 824, 0.125
24, 0, 0.496115, 191.04, 0, 172.771, 825, 0.1875
24, 0, 3.93282, 225.204, 0, 66.0326, 826, 0.25
24, 0, 3.13361, 154.847, 59.0581, 95.9297, 827, 0.1875
24, 0.036753, 4.34311, 106.926, 0, 306.492, 828, 0.3125
24, 0.313553, 5.67793, 118.921, 0, 87.5571, 829, 0.1875
24, 0, 0.401722, 55.633, 0, 312.675, 830, 0.3125
24, 0, 0, 40.9723, 0, 347.327, 831, 0.1875
24, 0.17239, 3.01814, 237.169, 0, 155.018, 832, 0.3125
24, 0, 39.836, 176.804, 0, 131.236, 833, 0.375
24, 0.0474922, 2.63045, 200.375, 0, 131.689, 834, 0.25
24, 0, 0.899839, 93.3204, 0, 295.233, 835, 0.4375
24, 0, 1.77291, 160.097, 0, 187.126, 836, 0.25
24, 0, 0.601631, 129.919, 0, 193.073, 837, 0.25
24, 0, 4.37185, 232.317, 0, 77.7433, 838, 0.4375
24, 0, 3.99686, 189.992, 0, 130.191, 839, 0.25
24, 0, 40.5996, 71.7265, 0, 229.01, 840, 0.5625
24, 0, 2.83231, 157.009, 0, 251.514, 841, 0.25
24, 0, 1.53239, 141.188, 0, 172.388, 842, 0.375
24, 0.0926921, 0, 197.434, 0, 147.459, 843, 0.4375
24, 0, 1.82038, 146.653, 0.801743, 128.388, 844, 0.375
24, 0.403084, 1.15513, 155.323, 0.96544, 162.075, 845, 0.5
24, 0, 2.66422, 59.9885, 17.6504, 226.65, 846, 0.3125
24, 0.165564, 1.15139, 89.9109, 0, 225.262, 847, 0.4375
24, 0, 3.34415, 198.003, 1.07898, 111.154, 848, 0.4375
24, 0, 22.4475, 219.657, 0, 127.957, 849, 0.375
24, 1.11752, 7.75368, 141.457, 0, 121.243, 850, 0.6875
24, 0, 2.06198, 151.824, 0, 101.986, 851, 0.3125
24, 2.39155, 7.71192, 103.518, 0, 121.036, 852, 0.4375
24, 0, 0.580874, 171.392, 0, 176.746, 853, 0.75
24, 0, 3.07616, 128.174, 0, 254.729, 854, 0.375
24, 0.169576, 3.42673, 158.628, 0, 129.024, 855, 0.9375
24, 0, 0, 159.046, 0, 213.079, 856, 0.375
24, 0.440647, 5.56986, 122.492, 0, 211.699, 857, 0.625
24, 0.521093, 4.71214, 187.195, 0, 112.185, 858, 1
24, 0, 11.027, 334.317, 0, 31.7884, 859, 0.5
24, 0, 13.7982, 137.491, 0.579134, 138.357, 860, 0.8125
24, 0.552572, 9.79905, 173.573, 0, 115.249, 861, 1
24, 0.135279, 1.57172, 152.612, 0, 203.176, 862, 0.75
24, 1.73627, 3.83873, 96.0548, 10.2541, 224.882, 863, 1.0625
24, 0.257114, 4.02879, 138.565, 2.26543, 180.654, 864, 0.6875
24, 0.92715, 2.83611, 89.9125, 9.67287, 202.236, 865, 0.5625
24, 0.146736, 12.3648, 139.619, 0.161721, 181.136, 866, 1.125
24, 0.9619, 4.54311, 62.9539, 0, 257.413, 867, 0.8125
24, 0.250525, 0.802879, 97.6009, 14.4504, 251.66, 868, 0.75
24, 0.350525, 3.56695, 156.233, 0.102272, 126.05, 869, 1
24, 0, 1.80552, 100.653, 0.114295, 232.397, 870, 0.8125
24, 2.63662, 10.0302, 127.862, 0, 214.369, 871, 0.9375
24, 0, 4.53463, 108.913, 0, 216.626, 872, 0.9375
24, 0, 2.25793, 163.508, 0, 153.898, 873, 0.8125
24, 0.365162, 1.71044, 145.381, 0, 179.046, 874, 1.125
24, 0.536922, 37.7288, 71.8994, 0, 230.44, 875, 0.625
24, 0.030762, 25.7044, 69.9054, 0, 247.946, 876, 0.9375
24, 0.990985, 4.52237, 128.605, 0, 195.47, 877, 1.1875
24, 1.59524, 10.339, 146.144, 1.92615, 100.504, 878, 0.625
24, 0.156335, 2.6752, 95.3529, 0.230253, 218.849, 879, 1
24, 0.249088, 5.48457, 142.39, 0.0915433, 159.227, 880, 1.1875
24, 0, 6.55034, 60.6958, 0, 269.832, 881, 0.8125
24, 0.177101, 25.8898, 173.019, 0, 153.839, 882, 0.8125
24, 0.607839, 1.82498, 127.006, 0, 221.671, 883, 1.125
24, 0.239285, 13.7465, 87.5654, 0, 235.17, 884, 1
24, 0.968469, 9.7882, 182.589, 0.258503, 75.6165, 885, 0.9375
24, 4.50199, 9.99422, 131.209, 0, 253.182, 886, 1.0625
24, 1.65933, 2.16088, 160.758, 0, 160.774, 887, 1.125
24, 0.489901, 20.4937, 144.356, 0.032756, 143.096, 888, 1.1875
24, 0, 0.395748, 136.869, 0, 173.389, 889, 0.625
24, 0.371414, 1.92275, 146.012, 0, 191.978, 890, 1.125
24, 0.0970666, 21.2362, 129.382, 4.72572, 177.986, 891, 1.125
24, 0.19665, 4.23412, 89.3366, 0.0651814, 164.463, 892, 0.75
24, 0.403363, 1.00271, 188.133, 0, 134.626, 893, 0.875
24, 0.0867082, 18.9543, 84.8701, 0.0201669, 198.847, 894, 1.25
24, 0.270344, 8.41731, 51.0653, 0.0248083, 212.84, 895, 0.9375
24, 0.202552, 1.85018, 150.801, 0, 183.924, 896, 0.75
24, 0.189333, 0.870516, 112.646, 0, 256.321, 897, 1.125
24, 6.46524, 8.06208, 112.91, 5.67022, 180.451, 898, 0.9375
24, 1.00451, 0.785497, 134.45, 0, 226.538, 899, 0.875
24, 0.139271, 6.34455, 95.7299, 0, 203.472, 900, 0.75
24, 0.25164, 2.52113, 142.604, 0, 216.279, 901, 1.125
24, 0.781244, 15.5899, 99.468, 0.0129175, 200.172, 902, 0.9375
24, 0.0137691, 8.37737, 149.865, 0, 169.428, 903, 0.9375
24, 0.935153, 10.3011, 69.4675, 0, 225.285, 904, 0.6875
24, 1.62909, 3.86522, 80.1022, 0, 242.586, 905, 1.0625
24, 0.922922, 13.6663, 127.489, 0.0717144, 148.106, 906, 0.875
24, 0.634205, 7.56775, 138.22, 0, 164.011, 907, 0.9375
24, 0.225041, 4.16845, 88.2907, 0, 201.953, 908, 0.75
24, 0.21181, 1.37708, 189.213, 0.463573, 130.642, 909, 0.8125
24, 1.03057, 5.5062, 116.766, 0, 229.015, 910, 1
24, 0.170218, 6.27227, 155.852, 28.2314, 146.309, 911, 0.9375
24, 0.074829, 5.17766, 130.658, 21.0822, 182.734, 912, 0.75
24, 0.0151716, 5.98846, 130.085, 0.354835, 201.322, 913, 0.75
24, 2.84938, 30.5783, 135.683, 0, 131.519, 914, 0.9375
24, 0.0516641, 26.7845, 132.293, 12.8854, 165.247, 915, 0.8125
24, 1.13783, 5.16574, 171.572, 0.124388, 130.647, 916, 0.8125
24, 1.64015, 16.9361, 100.709, 0, 221.737, 917, 0.75
24, 0.512284, 3.2818, 154.922, 0.611446, 203.864, 918, 0.8125
24, 0.020308, 33.995, 126.282, 0, 194.933, 919, 0.875
24, 0.805847, 4.33202, 134.171, 0, 215.638, 920, 0.875
24, 0, 4.30359, 202.285, 0, 192.284, 921, 0.6875
24, 0.312347, 4.79376, 84.0562, 0, 234.967, 922, 0.8125
24, 1.98139, 14.3277, 110.709, 0, 167.85, 923, 0.875
24, 0.180711, 14.835, 80.9634, 0, 182.238, 924, 1.0625
24, 0.496562, 15.024, 120.336, 9.6208, 154.262, 925, 1.0625
24, 0.0616499, 19.3721, 79.2144, 4.46393, 202.579, 926, 1.25
24, 0.63157, 9.60756, 124.575, 6.82002, 137.089, 927, 1.5
24, 0.192783, 4.6179, 141.948, 9.4807, 174.505, 928, 1.625
24, 0.753672, 13.8064, 179.193, 0, 100.928, 929, 1.625
24, 0.137446, 30.0436, 115.845, 0.24723, 172.179, 930, 1.5625
24, 0.349753, 14.7564, 134.649, 0, 218.981, 931, 1.75
24, 0.690118, 6.50561, 117.564, 0, 174.117, 932, 1.625
24, 0.475265, 8.50624, 177.028, 0.0086555, 108.716, 933, 1.625
24, 0.736732, 4.38229, 127.906, 0, 167.03, 934, 1.5625
24, 1.07616, 9.342, 112.628, 9.67757, 179.694, 935, 1.625
24, 0.0966079, 4.49776, 181.774, 0, 110.533, 936, 1.3125
24, 0.684882, 2.70593, 160.438, 0, 154.012, 937, 1.6875
24, 1.47655, 8.77426, 85.8699, 6.94631, 223.208, 938, 1.5
24, 1.94323, 33.5471, 129.822, 0, 120.369, 939, 1.5
24, 2.68005, 24.3271, 159.96, 0, 116.557, 940, 1.375
24, 0.0750125, 12.183, 111.593, 0.0837089, 132.311, 941, 0.875
24, 0.248522, 4.42278, 212.886, 0, 78.7602, 942, 0.375
25, 0, 0, 355.647, 0, 0, 811, 0.0625
25, 0, 0, 61.9102, 0, 271.304, 813, 0.0625
25, 0, 1.75269, 296.116, 0, 0, 814, 0.0625
25, 0, 0, 0, 0, 527.284, 815, 0.0625
25, 0, 39.9822, 111.397, 0, 152.9, 816, 0.125
25, 0, 5.63601, 16.4566, 0, 265.162, 817, 0.0625
25, 0, 0, 185.792, 0, 133.65, 818, 0.125
25, 0, 0, 138.704, 0, 262.915, 819, 0.125
25, 0, 0, 0, 0, 525.437, 820, 0.125
25, 0, 1.8942, 165.691, 0, 88.2734, 821, 0.1875
25, 0.988806, 4.56796, 106.82, 0, 132.582, 822, 0.125
25, 0, 0, 225.577, 0, 66.2516, 823, 0.25
25, 0, 35.3902, 124.971, 0, 261.924, 824, 0.125
25, 0, 0, 237.896, 0, 174.632, 825, 0.1875
25, 0.15976, 3.24411, 233.222, 0, 66.5932, 826, 0.25
25, 0, 3.89431, 212.187, 29.8862, 11.7883, 827, 0.1875
25, 0.0411702, 4.41695, 122.32, 0, 309.457, 828, 0.3125
25, 0, 9.23914, 141.26, 0, 88.3652, 829, 0.1875
25, 0, 2.79551, 48.7864, 0.912497, 263.233, 830, 0.3125
25, 0, 0, 53.2635, 0, 350.651, 831, 0.1875
25, 0.225312, 2.92776, 207.104, 0, 104.636, 832, 0.3125
25, 0, 46.7919, 184.152, 0, 132.361, 833, 0.375
25, 0, 0, 224.818, 0, 132.162, 834, 0.25
25, 0, 1.94234, 113.734, 0, 298.24, 835, 0.4375
25, 0, 1.94548, 181.803, 0, 90.0347, 836, 0.25
25, 0, 0.175946, 157.836, 0, 195.352, 837, 0.25
25, 0, 5.50738, 233.903, 0, 75.3269, 838, 0.4375
25, 0, 6.0264, 216.878, 0, 65.9729, 839, 0.25
25, 0, 42.3885, 61.9368, 0, 231.405, 840, 0.5625
25, 0, 2.32736, 89.4484, 0, 189.382, 841, 0.25
25, 0, 2.55359, 153.741, 0, 174.009, 842, 0.375
25, 0, 1.2778, 173.49, 0, 148.849, 843, 0.4375
25, 0, 4.36859, 169.697, 1.06774, 86.109, 844, 0.375
25, 0.635541, 1.64271, 170.061, 0.284764, 99.5243, 845, 0.5
25, 0, 2.74713, 68.712, 17.8091, 243.08, 846, 0.3125
25, 0.0815926, 0.610432, 76.5148, 0, 222.578, 847, 0.4375
25, 0, 4.32723, 227.764, 0.328661, 112.271, 848, 0.4375
25, 0, 6.90342, 223.271, 0, 129.214, 849, 0.375
25, 0.656662, 6.19526, 181.335, 0, 119.281, 850, 0.6875
25, 0, 3.44524, 163.304, 0, 103.199, 851, 0.3125
25, 0.365663, 6.61693, 154.388, 0, 116.317, 852, 0.4375
25, 0, 0.177478, 185.243, 0, 171.182, 853, 0.75
25, 0, 1.19079, 150.302, 0, 257.259, 854, 0.375
25, 0.419328, 2.49261, 149.217, 0.0366456, 132.267, 855, 0.9375
25, 0.126709, 0, 157.033, 0, 129.119, 856, 0.375
25, 0, 4.72294, 142.894, 0, 180.45, 857, 0.625
25, 0.506469, 4.90868, 196.198, 0, 96.8424, 858, 1
25, 0, 2.77427, 311.513, 0, 32.131, 859, 0.5
25, 0, 3.5503, 162.177, 0.485973, 142.228, 860, 0.8125
25, 0.948579, 3.56089, 191.861, 0, 101.888, 861, 1
25, 0, 1.28331, 142.5, 0, 212.103, 862, 0.75
25, 2.10932, 3.9187, 101.302, 5.15609, 227.723, 863, 1.0625
25, 0, 3.99245, 168.378, 0.134843, 182.477, 864, 0.6875
25, 0.706652, 1.89996, 119.256, 9.76364, 203.055, 865, 0.5625
25, 0.217021, 15.8098, 140.321, 0.183572, 182.858, 866, 1.125
25, 1.52541, 3.42624, 79.4161, 0, 255.23, 867, 0.8125
25, 0.371922, 1.23579, 91.7486, 14.5942, 233.407, 868, 0.75
25, 0.69659, 5.32599, 158.249, 0.10958, 95.9254, 869, 1
25, 0.246582, 1.7974, 87.2661, 0, 234.78, 870, 0.8125
25, 3.48706, 10.247, 133.591, 0, 212.049, 871, 0.9375
25, 0.0153715, 2.02883, 131.294, 0, 205.142, 872, 0.9375
25, 0.0402717, 2.70829, 170.154, 0, 155.54, 873, 0.8125
25, 0.0446141, 1.38093, 156.986, 0, 166.975, 874, 1.125
25, 0, 36.2292, 77.7317, 0, 209.188, 875, 0.625
25, 0.0131115, 23.4039, 84.6971, 0, 221.817, 876, 0.9375
25, 1.54553, 4.60748, 114.318, 0.306968, 198.011, 877, 1.1875
25, 2.30008, 12.8821, 151.322, 0.0842804, 101.938, 878, 0.625
25, 0.23204, 3.3782, 105.569, 0.286722, 205.428, 879, 1
25, 0.0119704, 4.69535, 163.734, 0.0232918, 153.869, 880, 1.1875
25, 0, 6.81348, 77.065, 0, 253.345, 881, 0.8125
25, 0.288791, 24.211, 160.632, 0, 136.475, 882, 0.8125
25, 0.131275, 1.09395, 120.886, 0, 223.489, 883, 1.125
25, 0.418741, 14.6056, 84.6959, 0, 237.863, 884, 1
25, 1.52548, 7.03071, 179.998, 0.284383, 58.7265, 885, 0.9375
25, 3.6427, 10.7504, 143.771, 0, 242.527, 886, 1.0625
25, 0.062641, 1.68192, 174.508, 0, 151.985, 887, 1.125
25, 0.650995, 21.606, 166.769, 0.0428293, 131.677, 888, 1.1875
25, 0.0989096, 0.443785, 174.748, 0, 175.095, 889, 0.625
25, 0.131386, 0.650971, 159.662, 0, 193.491, 890, 1.125
25, 0.146552, 24.225, 121.499, 4.81184, 166.106, 891, 1.125
25, 0.205542, 4.88803, 113.153, 0.0754232, 166.032, 892, 0.75
25, 0.495626, 0.815957, 180.965, 0, 139.262, 893, 0.875
25, 0, 13.81, 94.2075, 0.0221287, 201.219, 894, 1.25
25, 0.372671, 10.6625, 67.7674, 0.0314148, 182.03, 895, 0.9375
25, 0.338131, 3.4457, 167.479, 0, 165.333, 896, 0.75
25, 0.351053, 1.32074, 103.25, 0.030879, 231.683, 897, 1.125
25, 7.31552, 7.89234, 109.2, 5.73383, 181.382, 898, 0.9375
25, 1.08545, 0.301457, 148.066, 0, 228.99, 899, 0.875
25, 0.154268, 3.75098, 125.85, 0, 185.087, 900, 0.75
25, 0.342609, 2.20156, 121.421, 0.0921124, 204.981, 901, 1.125
25, 0.971678, 15.7763, 115.012, 0.0146311, 204.864, 902, 0.9375
25, 0, 5.65265, 170.124, 0, 157.856, 903, 0.9375
25, 1.20932, 6.702, 79.1572, 0, 207.253, 904, 0.6875
25, 2.36599, 3.13489, 95.3969, 0, 216.125, 905, 1.0625
25, 1.1215, 5.09566, 170.853, 0.0799429, 150.719, 906, 0.875
25, 0.778787, 7.70243, 147.967, 0, 146.955, 907, 0.9375
25, 0.219833, 4.07646, 91.7764, 0, 204.109, 908, 0.75
25, 0, 0.700571, 193.849, 0.567938, 132.261, 909, 0.8125
25, 1.11256, 6.20206, 120.82, 0, 216.837, 910, 1
25, 0.0636741, 8.25411, 142.735, 28.3596, 115.061, 911, 0.9375
25, 0.0911819, 5.86072, 140.652, 14.2279, 185.603, 912, 0.75
25, 0.0168302, 6.44067, 91.8652, 0.0481215, 183.097, 913, 0.75
25, 1.63269, 31.2288, 138.304, 0, 102.859, 914, 0.9375
25, 0.0662145, 26.8009, 146.905, 13.9359, 112.326, 915, 0.8125
25, 1.01194, 3.76031, 195.007, 0, 129.512, 916, 0.8125
25, 2.46943, 22.5634, 109.2, 0, 227, 917, 0.75
25, 0.786006, 2.51205, 163.088, 0, 207.775, 918, 0.8125
25, 0, 33.8411, 115.353, 0.0522711, 199.364, 919, 0.875
25, 1.19944, 3.57073, 105.63, 0, 218.859, 920, 0.875
25, 0, 2.51523, 191.077, 0, 173.311, 921, 0.6875
25, 0.534929, 6.14883, 99.7398, 0, 185.918, 922, 0.8125
25, 2.15181, 14.333, 111.273, 0, 170.273, 923, 0.875
25, 0.31125, 15.6131, 88.3463, 0, 172.736, 924, 1.0625
25, 0.518105, 14.3841, 131.763, 9.79025, 144.347, 925, 1.0625
25, 0.0697917, 19.6129, 94.6256, 4.28761, 183.893, 926, 1.25
25, 0.748327, 8.59996, 148.537, 6.93715, 129.577, 927, 1.5
25, 0.252216, 3.76163, 151.01, 9.63113, 176.942, 928, 1.625
25, 0.846697, 8.5322, 192.106, 0, 101.786, 929, 1.625
25, 0.147429, 26.5703, 116.312, 0, 172.232, 930, 1.5625
25, 0.0250934, 15.9373, 130.882, 0, 214.834, 931, 1.75
25, 1.10247, 5.82298, 135.906, 0, 160.899, 932, 1.625
25, 0.102424, 6.57443, 191.904, 0.156136, 85.5704, 933, 1.625
25, 0.986341, 3.5952, 133.763, 0, 169.453, 934, 1.5625
25, 1.03257, 10.5892, 127.157, 6.71096, 137.055, 935, 1.625
25, 0.124245, 4.10034, 179.502, 0, 111.907, 936, 1.3125
25, 0.213015, 1.95165, 177.655, 0.0573794, 147.636, 937, 1.6875
25, 2.23389, 10.6846, 88.7311, 6.91727, 195.921, 938, 1.5
25, 1.21723, 38.2445, 141.793, 0.0259072, 121.947, 939, 1.5
25, 2.75613, 19.7831, 166.395, 0, 120.348, 940, 1.375
25, 0.0379393, 11.1568, 134.14, 0, 134.863, 941, 0.875
25, 0.304093, 5.26441, 248.169, 0, 41.7534, 942, 0.375
26, 0, 0, 428.229, 0, 0, 811, 0.0625
26, 0, 0, 74.9001, 0, 275.621, 813, 0.0625
26, 0, 0, 250.454, 0, 0, 814, 0.0625
26, 0, 0, 0, 0, 534.589, 815, 0.0625
26, 0, 49.7763, 136.797, 0, 169.036, 816, 0.125
26, 0, 5.36463, 26.1529, 0, 269.882, 817, 0.0625
26, 0, 1.81896, 214.432, 0, 0, 818, 0.125
26, 0, 0, 161.602, 0, 266.673, 819, 0.125
26, 0, 0, 0, 0, 533.009, 820, 0.125
26, 0.0753759, 3.90352, 149.168, 0, 90.1212, 821, 0.1875
26, 1.49985, 4.80095, 128.96, 0, 134.908, 822, 0.125
26, 0, 0.776306, 215.302, 0, 67.4251, 823, 0.25
26, 0, 0, 185.24, 0, 265.825, 824, 0.125
26, 0, 0, 257.581, 0, 177.223, 825, 0.1875
26, 0, 1.76588, 247.579, 0, 67.6793, 826, 0.25
26, 0, 3.19974, 288.871, 30.5311, 15.9278, 827, 0.1875
26, 0, 1.04134, 139.096, 0, 313.868, 828, 0.3125
26, 0, 11.7114, 164.559, 0, 89.9114, 829, 0.1875
26, 0, 4.50799, 55.7894, 1.01611, 215.333, 830, 0.3125
26, 0, 0, 65.1321, 0, 356.422, 831, 0.1875
26, 0.319869, 2.82788, 242.49, 0, 106.833, 832, 0.3125
26, 0, 49.6275, 196.7, 0, 134.644, 833, 0.375
26, 0, 0, 246.676, 0, 134.547, 834, 0.25
26, 0, 2.19377, 120.967, 0, 303.203, 835, 0.4375
26, 0, 1.9178, 211.294, 0, 66.9476, 836, 0.25
26, 0, 0.624802, 147.679, 0, 198.824, 837, 0.25
26, 0, 4.33688, 256.971, 0, 76.7125, 838, 0.4375
26, 0, 4.95048, 244.563, 0, 67.3944, 839, 0.25
26, 0, 43.5238, 70.5393, 0, 235.699, 840, 0.5625
26, 0, 0.599001, 99.8532, 0, 195.281, 841, 0.25
26, 0, 2.69512, 156.342, 0, 177.097, 842, 0.375
26, 0, 2.36399, 170.4, 0.855898, 113.518, 843, 0.4375
26, 0, 5.79471, 188.99, 0.099106, 87.5703, 844, 0.375
26, 1.04003, 0.933643, 140.39, 0.362722, 101.79, 845, 0.5
26, 0, 1.47807, 80.6847, 18.1929, 266.679, 846, 0.3125
26, 0, 1.28395, 72.9691, 0, 225.109, 847, 0.4375
26, 0, 5.24477, 204.822, 0.243716, 114.653, 848, 0.4375
26, 0, 0, 251.896, 0, 131.621, 849, 0.375
26, 0.819251, 3.84971, 198.92, 0, 96.1287, 850, 0.6875
26, 0, 5.65099, 115.085, 0.538683, 105.9, 851, 0.3125
26, 0.607964, 6.35462, 138.947, 0, 127.423, 852, 0.4375
26, 0, 0.146091, 145.857, 0, 183.63, 853, 0.75
26, 0, 0, 109.022, 0, 262.278, 854, 0.375
26, 0.64413, 2.34836, 148.451, 0.0495664, 141.589, 855, 0.9375
26, 0.82491, 1.47444, 128.464, 0.860245, 132.182, 856, 0.375
26, 0, 3.94829, 159.001, 0.15482, 132.231, 857, 0.625
26, 0.554757, 5.74101, 191.834, 0, 99.0752, 858, 1
26, 0, 0, 355.065, 0, 32.8945, 859, 0.5
26, 0, 1.90713, 184.192, 0.0628801, 146.641, 860, 0.8125
26, 1.53622, 4.20266, 190.423, 0, 85.3793, 861, 1
26, 0.0641756, 0.642836, 121.972, 0, 224.982, 862, 0.75
26, 2.4668, 3.50118, 122.184, 5.27576, 218.08, 863, 1.0625
26, 0, 1.20953, 192.031, 0, 161.927, 864, 0.6875
26, 0.890075, 0.683066, 109.109, 9.981, 206.191, 865, 0.5625
26, 0.318375, 18.855, 142.721, 0.013398, 186.562, 866, 1.125
26, 2.14486, 1.22632, 95.476, 0, 239.335, 867, 0.8125
26, 0.494186, 1.39102, 93.25, 14.9312, 238.49, 868, 0.75
26, 1.08228, 7.47796, 178.189, 0.0165587, 98.3324, 869, 1
26, 0.375214, 3.18218, 80.6958, 0.275549, 239.628, 870, 0.8125
26, 2.78416, 6.77403, 152.03, 0, 201.312, 871, 0.9375
26, 0.0186459, 2.49468, 139.526, 0, 200.768, 872, 0.9375
26, 0.061403, 0.792345, 189.206, 0, 158.792, 873, 0.8125
26, 0.0490653, 2.00331, 147.602, 0.166585, 156.481, 874, 1.125
26, 0.0201893, 35.3259, 99.0221, 0, 208.816, 875, 0.625
26, 0, 20.8945, 77.5345, 0, 231.628, 876, 0.9375
26, 1.9423, 4.00731, 139.681, 0.458706, 190.648, 877, 1.1875
26, 2.69558, 13.7359, 161.708, 0, 104.613, 878, 0.625
26, 0.293522, 4.40986, 107.23, 0.317872, 210.4, 879, 1
26, 0.0397381, 4.15148, 185.16, 0.019146, 143.338, 880, 1.1875
26, 0, 5.57898, 96.3837, 0, 239.367, 881, 0.8125
26, 0.412334, 26.5055, 161.771, 0, 120.192, 882, 0.8125
26, 0.177342, 0.278384, 139.843, 0.31788, 214.38, 883, 1.125
26, 0.439199, 12.1952, 102.406, 0, 227.882, 884, 1
26, 2.18323, 3.81496, 220.613, 0.114123, 54.597, 885, 0.9375
26, 0, 7.17376, 158.819, 0, 230.739, 886, 1.0625
26, 0.0558307, 0.865164, 184.533, 0, 163.442, 887, 1.125
26, 0.451584, 16.5994, 190.32, 0.0487521, 121.306, 888, 1.1875
26, 0.281556, 0.912389, 144.964, 0.173711, 154.007, 889, 0.625
26, 0.18522, 0.641809, 171.564, 0, 198.498, 890, 1.125
26, 0.281036, 15.2644, 131.364, 4.92026, 155.981, 891, 1.125
26, 0.233718, 2.41137, 138.336, 0.0197837, 170.193, 892, 0.75
26, 0.659281, 0.710285, 185.34, 0.214333, 142.724, 893, 0.875
26, 0, 8.16927, 116.991, 0, 206.393, 894, 1.25
26, 0.393522, 11.7055, 89.0228, 0, 186.477, 895, 0.9375
26, 0.48653, 4.92001, 125.252, 0, 127.281, 896, 0.75
26, 0.421407, 2.0743, 110.861, 0.0408279, 237.46, 897, 1.125
26, 10.4482, 7.51167, 123.542, 5.87305, 168.98, 898, 0.9375
26, 0.480234, 0.233645, 144.827, 0, 216.629, 899, 0.875
26, 0.0839408, 1.31462, 148.994, 0, 190.024, 900, 0.75
26, 0.148419, 2.30791, 135.318, 0.0965752, 196.096, 901, 1.125
26, 0.228228, 16.1994, 132.8, 0, 213.845, 902, 0.9375
26, 0, 4.70122, 188.506, 0, 158.357, 903, 0.9375
26, 0, 6.18665, 98.0953, 0, 214.29, 904, 0.6875
26, 2.06713, 2.93763, 94.9972, 0, 221.513, 905, 1.0625
26, 0, 2.31563, 205.252, 0, 141.785, 906, 0.875
26, 1.22842, 8.01491, 169.075, 0, 133.975, 907, 0.9375
26, 0.220212, 3.55933, 92.9508, 0, 209.715, 908, 0.75
26, 0.0703898, 1.90775, 171.673, 0.929557, 116.734, 909, 0.8125
26, 0.629241, 5.80568, 129.702, 0, 208.46, 910, 1
26, 0.101301, 9.64248, 153.374, 29.1383, 118.528, 911, 0.9375
26, 0.101281, 6.89492, 152.615, 14.6083, 192.63, 912, 0.75
26, 0.0192571, 6.33378, 113.424, 0.614976, 187.957, 913, 0.75
26, 1.29262, 32.6209, 145.933, 0, 106.396, 914, 0.9375
26, 0.11357, 28.8106, 140.287, 14.3634, 116.138, 915, 0.8125
26, 1.42855, 3.64258, 194.709, 0, 133.038, 916, 0.8125
26, 3.49557, 27.5404, 112.678, 0, 232.498, 917, 0.75
26, 1.16201, 2.7573, 167.332, 0, 215.134, 918, 0.8125
26, 0, 31.7278, 123.202, 0.0282207, 201.904, 919, 0.875
26, 1.82192, 2.95848, 109.441, 0, 224.61, 920, 0.875
26, 0.0196243, 2.93073, 197.777, 0, 177.46, 921, 0.6875
26, 0.788746, 6.95308, 105.648, 0, 192.652, 922, 0.8125
26, 2.17415, 6.79004, 130.655, 0, 157.166, 923, 0.875
26, 0.429561, 12.8801, 99.6412, 0, 164.525, 924, 1.0625
26, 0.0447262, 12.0119, 149.78, 10.0695, 134.848, 925, 1.0625
26, 0.0894974, 15.0329, 114.839, 4.28754, 168.169, 926, 1.25
26, 0.13625, 5.58536, 169.015, 7.13354, 133.131, 927, 1.5
26, 0.386642, 3.11895, 163.256, 9.89936, 170.577, 928, 1.625
26, 0.171559, 3.99665, 192.779, 0, 104.774, 929, 1.625
26, 0.0803817, 23.7277, 121.656, 0, 161.697, 930, 1.5625
26, 0.109955, 16.5167, 140.907, 0, 212.631, 931, 1.75
26, 1.31462, 5.18382, 152.089, 0, 159.447, 932, 1.625
26, 0.132758, 3.3384, 209.496, 0.192251, 86.875, 933, 1.625
26, 1.22163, 2.68013, 154.333, 0, 174.256, 934, 1.5625
26, 0.464596, 10.5448, 141.068, 6.7721, 131.924, 935, 1.625
